시도명,시군구명,관리기관,회사명,공장구분,단지명,설립구분,입주형태,보유구분,최초승인일,최초등록일,등록구분,등록일,전화번호,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,생산품,원자재,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,업종명,업종코드,차수,법인주소,필지수,공장주소,공장주소_지번,공장관리번호
세종특별자치시, ,세종특별자치시,(주)국제하이텍,개별입지, ,일반,기타,자가,20090514,20090922,완료신고,20131030,044-864-1337,4,1,0,0,5,플라스틱제품(어린이 완구),HIPS,소기업,도시지역 / 공업지역 / 일반공업지역,대,4420,494.84,0,494.84, ,22299,그 외 기타 플라스틱 제품 제조업,22299,10, ,5,세종특별자치시 조치원읍 허만석로 40-1 (총 5 필지) 외 4필지,세종특별자치시 조치원읍 번암리 116-1번지,4.47302E+14
세종특별자치시, ,세종특별자치시,(주)동양식품,개별입지, ,일반,해당없음,자가,20010403,19990401,등록변경,20220622,044-862-6200,12,6,0,0,18,"고추장,된장,간장등","고추,대두,밀가루등",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,9574.1,6601.72,1482.14,8083.86, ,10742,천연 및 혼합조제 조미료 제조업 외 2 종,"10742, 10743, 10749",10, ,1,세종특별자치시 조치원읍 허만석로 40-2,세종특별자치시 조치원읍 번암리 117번지,1.64711E+14
세종특별자치시, ,세종특별자치시,(주)매경,개별입지, ,일반,공장임대,임대,20121101,20101207,완료신고,20121105,044-868-4121,2,0,0,0,2,"초음파 가습기, 산업용가습기, 이온활성수기, 광촉매오존살균기","트렌스, 휀, 습도센서, 레벨센서, 케이스, 엘보, 다이",소기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지, 공장용지, 공장용지, 공장용지",0,484.84,10,494.84, ,29210,농업 및 임업용 기계 제조업 외 2 종,"26295, 26299, 29210",10, ,5,세종특별자치시 조치원읍 허만석로 40-1 (총 5 필지) 외 4필지,세종특별자치시 조치원읍 번암리 116-1번지,4.47302E+14
세종특별자치시, ,세종특별자치시,(주)애드솔,개별입지, ,일반, ,임대, ,20130412,신규등록,20130412,070-8659-5061,2,1,0,0,3,고분자 첨가제 블랜딩,"산화방지제, 스테아린산아연, PE왁스 등",소기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지, 공장용지, 공장용지, 공장용지",0,396.01,80,476.01, ,20499,그 외 기타 분류 안된 화학제품 제조업 외 1 종,"20495, 20499",10, ,5,세종특별자치시 조치원읍 허만석로 40-1 (총 5 필지) 외 4필지,세종특별자치시 조치원읍 번암리 116-1번지,3.61102E+14
세종특별자치시, ,세종특별자치시,(주)이레케미칼,개별입지, ,일반, ,임대, ,20130520,신규등록,20130520,044-866-5063,5,3,1,0,9,스테아린산 아연,"스테아린산, 산화아연",소기업,도시지역 / 공업지역 / 일반공업지역, ,0,483.52,459.62,943.14, ,20499,그 외 기타 분류 안된 화학제품 제조업 외 1 종,"20495, 20499",10, ,5,세종특별자치시 조치원읍 허만석로 40-1 (총 5 필지) 외 4필지,세종특별자치시 조치원읍 번암리 116-1번지,3.61102E+14
세종특별자치시, ,세종특별자치시,(주)일미,개별입지, ,일반, ,임대,20170427,20180706,완료신고,20211109,044-867-5550,4,18,2,1,25,"단무지, 반찬류","절임무, 채소류, 조미료, 소금",소기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지, 공장용지, 공장용지",0,3317.65,1406.24,4723.89, ,10302,과실 및 그 외 채소 절임식품 제조업 외 1 종,"10302, 10309",10, ,4,세종특별자치시 조치원읍 번암공단1길 7 외 3필지,세종특별자치시 조치원읍 번암리 114-5,3.61102E+14
세종특별자치시, ,세종특별자치시,(주)일미농수산,개별입지, ,일반,해당없음,자가,20000314,19980101,등록변경,20201209,044-867-5555,56,124,16,100,296,단무지,채소류,중기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지",20481.3,9430.63,6125.44,15556.07, ,10301,김치류 제조업 외 1 종,"10301, 10302",10, ,14,세종특별자치시 조치원읍 번암공단1길 21 외 13필지,세종특별자치시 조치원읍 번암리 42,1.64711E+14
세종특별자치시, ,세종특별자치시,(주)화인,개별입지, ,일반, ,자가,19840630,19940817,등록변경,20201208,044-862-6900,27,23,6,0,56,합성수지제품,PE,중기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지",14299.28,3331.08,2091.62,5422.7, ,22232,포장용 플라스틱 성형용기 제조업,22232,10, ,2,세종특별자치시 조치원읍 번암공단1길 34 외 1필지,세종특별자치시 조치원읍 번암리 28,4.10312E+14
세종특별자치시, ,세종특별자치시,강남기획,개별입지, ,일반,일반건축물,임대, ,20201022,신규등록,20201022,044-867-3388,1,0,0,0,1,"간판 및 광고물안내판, 전시대, 현수막, 건물번호판, 도로명판, 실물모형, 조형물","철재, 목재, 아크릴",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,0,108,0,108, ,33910,간판 및 광고물 제조업 외 2 종,"25999, 33910, 33932",10,세종특별자치시 조치원읍 허만석로 60-1,1,세종특별자치시 조치원읍 허만석로 60-1 홈플러스타운 1동 101호,세종특별자치시 조치원읍 번암리 53-6,3.61102E+14
세종특별자치시, ,세종특별자치시,금강그린 주식회사,개별입지, ,일반,공장임대,임대,20111226,20120423,등록변경,20130826,044-865-7757,4,3,0,0,7,"목재천연보존제품, 목재천연도장제 및 유사제품","목재(집성재), 해바라기유, 아마인유, 대두유, CNSL유",소기업,도시지역 / 공업지역 / 일반공업지역, ,0,218.4,0,218.4, ,16103,"목재 보존, 방부처리, 도장 및 유사 처리업",16103,10, ,5,세종특별자치시 조치원읍 허만석로 40-1 외 4필지,충청남도 연기군 번암리 116-1,4.47302E+14
세종특별자치시, ,세종특별자치시,다솔푸드테크,개별입지, ,일반,공장임대,임대,20041102,20060119,등록변경,20110818,044-863-6113,3,2,0,0,5,"마늘농축액, 매운맛분말","마늘, 양파, 물엿",소기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지",1575,130.3,348.7,479, ,10742,천연 및 혼합조제 조미료 제조업,10742,10, ,2,세종특별자치시 조치원읍 비로봉길 20 외 1필지,세종특별자치시 조치원읍 번암리 44-5번지,4.47302E+14
세종특별자치시, ,세종특별자치시,대성연마(주),개별입지, ,일반, ,자가,20000613,19931217,등록변경,20211231,044-862-3368,42,32,11,0,85,"연마지,연마포","원지,원단,돌가루",중기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지",16702,5152.03,3122.35,8274.38, ,23992,연마재 제조업,23992,10, ,19,세종특별자치시 조치원읍 번암공단2길 34 외 18필지,세종특별자치시 조치원읍 번암리 184-1번지,1.50111E+14
세종특별자치시, ,세종특별자치시,대진글로우텍 주식회사,개별입지, ,일반, ,임대, ,20140520,신규등록,20140520,044-868-4793,2,2,0,0,4,자동차부품, ,소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,0,76.27,0,76.27, ,30310,자동차 엔진용 신품 부품 제조업 외 1 종,"30310, 30400",10, ,1,세종특별자치시 조치원읍 번암공단2길 33-6,세종특별자치시 조치원읍 번암리 177-2번지,3.61102E+14
세종특별자치시, ,세종특별자치시,부광금속,개별입지, ,일반,해당없음,자가,20041101,20050314,등록변경,20160726,044-863-5706,4,0,1,0,5,자동차부품(도금),"황산, 염니켈 등",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,1151,360,110.12,470.12, ,25922,도금업,25922,10, ,1,세종특별자치시 조치원읍 비로봉길 6-9,세종특별자치시 조치원읍 번암리 44-8번지,4.47302E+14
세종특별자치시, ,세종특별자치시,사단법인 장우전기,개별입지, ,일반,공장임대,임대, ,20160928,등록변경,20221230,044-865-0042,8,4,0,0,12,"수배전반, 배전반, 분전반, 자동제어, 계장제어장치, CCTV","철판, 부스바, 차단기, 인버터, 케이블",소기업, / 도시지역,공장용지,0,541.6,115.5,657.1, ,28123,배전반 및 전기 자동제어반 제조업 외 2 종,"26421, 27216, 28123",10, ,1,"세종특별자치시 조치원읍 허만석로 40-1, D동",세종특별자치시 조치원읍 번암리 116-1번지 D동,3.61102E+14
세종특별자치시, ,세종특별자치시,세종신호에너지(주),개별입지, ,일반, ,임대,20211129,20170825,완료신고,20220216,044-865-2050,6,1,0,0,7,교통신호제어기 등,"함체, 케이블, 보드류",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,0,151.56,0,151.56, ,28903,교통 신호장치 제조업 외 2 종,"26421, 26529, 28903",10, ,1,"세종특별자치시 조치원읍 세종로 2231, (번암리 97-2)",세종특별자치시 조치원읍 번암리 97-2번지 (번암리 97-2),3.61102E+14
세종특별자치시, ,세종특별자치시,세종아크릴,개별입지, ,일반,공장임대,임대, ,20240130,신규등록,20240130,044-414-9797,0,1,0,0,1,"아크릴 가공물 및 제작물, 건축모형물,전시용모형,실험모형,기초과학체험물","아크릴,포멕스,나무,금속,페인트",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,804,177,0,177, ,33932,전시용 모형 제조업,33932,10, ,1,세종특별자치시 조치원읍 허만석로 53-15,세종특별자치시 조치원읍 번암리 67-17,1.12152E+14
세종특별자치시, ,세종특별자치시,에코라운드,개별입지, ,일반,공장임대,임대,20070521,20070615,등록변경,20190513,070-7792-9000,0,0,0,0,0,"세제, 비누, 화장품",.,소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,805,176.83,0,176.83, ,20422,"치약, 비누 및 기타 세제 제조업 외 1 종","20422, 20423",10, ,1,세종특별자치시 조치원읍 번암공단2길 31,세종특별자치시 조치원읍 번암리 175-5,4.47302E+14
세종특별자치시, ,세종특별자치시,주식회사 바이브록,개별입지, ,일반,공장임대,임대,20120613,20120619,완료신고,20120619,070-4367-3443,7,0,0,0,7,풀림방지 너트,"스틸, 스텐레스",소기업,도시지역 / 공업지역 / 일반공업지역, ,0,355.32,53.75,409.07, ,25941,금속파스너 및 나사제품 제조업 외 2 종,"25924, 25941, 31202",9, ,5,세종특별자치시 조치원읍 허만석로 40-1 외 4필지,세종특별자치시 조치원읍 번암리 116-1번지,4.47302E+14
세종특별자치시, ,세종특별자치시,주식회사 쌍용씨앤비,개별입지, ,일반,해당없음,자가,20010627,19990528,등록변경,20220608,044-861-4812,169,11,0,0,180,화장지,"PULP,고지",중기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지",95976,47130.25,34136.11,81266.36, ,17902,위생용 종이제품 제조업 외 1 종,"17125, 17902",10, ,20,세종특별자치시 조치원읍 번암공단1길 16 외 19필지,세종특별자치시 조치원읍 번암리 9번지,1.10111E+14
세종특별자치시, ,세종특별자치시,주식회사 엠에스에스글로벌,개별입지, ,일반,공장임대,임대,20071022,20071101,등록변경,20141029,044-861-5000,13,0,0,0,13,화장지원단,"펄프, 고지",소기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지, 공장용지",0,1144,336,1480, ,17902,위생용 종이제품 제조업,17902,10, ,20,세종특별자치시 조치원읍 번암공단1길 16 외 19필지,세종특별자치시 조치원읍 번암리 9번지,4.47302E+14
세종특별자치시, ,세종특별자치시,주식회사 유승전기,개별입지, ,일반, ,임대, ,20210514,신규등록,20210514,044-868-1178,3,0,0,0,3,LED조명기구,"등기구,SMPS,LED램프 ",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,0,14.62,23,37.62, ,28422,일반용 전기 조명장치 제조업,28422,10, ,1,세종특별자치시 조치원읍 세종로 2163,세종특별자치시 조치원읍 번암리 189-5,3.61102E+14
세종특별자치시, ,세종특별자치시,주식회사 이에이치엠(EHM),개별입지, ,일반,해당없음,자가,20030421,20030613,등록변경,20200528,044-862-7723,17,4,1,0,22,"실험대, 후드, 시약장, 집진기, 실험실용배기기, 무균대","분제도료, 합판, Steel Plate",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,4771,1563.2,508.94,2072.14, ,29172,공기 조화장치 제조업 외 6 종,"27213, 29172, 29173, 29174, 32029, 32091, 32099",10, ,1,세종특별자치시 조치원읍 번암공단2길 33-2,세종특별자치시 조치원읍 번암리 183,4.47302E+14
세종특별자치시, ,세종특별자치시,주식회사 진성정밀,개별입지, ,일반,공장임대,임대,20080917,20080923,등록변경,20230629,044-867-4689,9,8,0,0,17,플러그단자,플러그단자 부품,소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,2334,329.33,780.96,1110.29, ,30310,자동차 엔진용 신품 부품 제조업 외 1 종,"30310, 30400",10, ,1,세종특별자치시 조치원읍 번암공단2길 33-6,세종특별자치시 조치원읍 번암리 177-2번지,4.47302E+14
세종특별자치시, ,세종특별자치시,페더럴모굴세종(주),개별입지, ,일반, ,자가,19940128,19950512,등록변경,20210420,044-863-0855,18,0,0,0,18,메탈베어링,.,소기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지",2919,740.5,497.5,1238, ,30310,자동차 엔진용 신품 부품 제조업,30310,10, ,2,세종특별자치시 조치원읍 번암공단2길 9 외 1필지,세종특별자치시 조치원읍 번암리 144-2번지,3.61102E+14
세종특별자치시, ,세종특별자치시,한국산업(주),개별입지, ,일반, ,자가,19920413,19970523,등록변경,20020510,044-865-1071,2,1,0,0,3,미량요소복합비료(필트크린),"황산동,함수구연산,부형제",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,844,300,97.9,397.9, ,20499,그 외 기타 분류 안된 화학제품 제조업 외 5 종,"20312, 20313, 20321, 20322, 20495, 20499",10, ,1,세종특별자치시 조치원읍 번암공단2길 43,세종특별자치시  조치원읍 번암리 186-2번지,1.64711E+14
세종특별자치시, ,세종특별자치시,(주)고려산업,개별입지, ,일반, ,임대,19860728,19961219,등록변경,20020225,044-862-5238,7,2,0,0,9,"슬러지수집기,통상여과기","철판,형강",소기업,도시지역 / 녹지지역 / 자연녹지지역,"공장용지, 공장용지, 공장용지, 공장용지",4701,590.4,1021.6,1612, ,29199,그 외 기타 일반목적용 기계 제조업 외 6 종,"25122, 25123, 29163, 29169, 29175, 29176, 29199",10, ,4,세종특별자치시 조치원읍 안터길 66 외 3필지,세종특별자치시 조치원읍 신암리 176-1번지,1.64711E+14
세종특별자치시, ,세종특별자치시,(주)에이치에스쏠라에너지,개별입지, ,일반, ,임대, ,20120927,등록변경,20140925,044-868-8523,10,1,0,0,11,태양광발전시스템,"태양전지, 인버터, 알루미늄, 형강",소기업,도시지역 / 녹지지역 / 자연녹지지역,학교용지,91.2,14,77.2,91.2, ,28111,전동기 및 발전기 제조업 외 2 종,"28111, 28114, 28119",10, ,1,"세종특별자치시 조치원읍 세종로 2639, 홍익대학교 산학협력관 409호",세종특별자치시 조치원읍 신안리 300번지,3.61102E+14
세종특별자치시, ,세종특별자치시,농업회사법인 주식회사 루아흐,개별입지, ,일반, ,임대,20210630,20200408,완료신고,20210630, ,0,2,0,0,2,단미사료 및 기타사료,"모과, 포공영 등",소기업,도시지역 / 녹지지역 / 자연녹지지역,학교용지,0,36,0,36, ,10802,단미 사료 및 기타 사료 제조업 외 1 종,"10802, 20499",10, ,1,"세종특별자치시 조치원읍 세종로 2639, 벤처기업창업보육센터 E동 605호 (홍익대학교(조치원캠퍼스))",세종특별자치시 조치원읍 신안리 300번지 홍익대학교(조치원캠퍼스) 벤처기업창업보육센터 E동 605호,3.61102E+14
세종특별자치시, ,세종특별자치시,마이컴월드,개별입지, ,창업, ,임대, ,20120412,신규등록,20120412,044-863-3073,1,1,0,0,2,"전자과학 기자재, 산업용 제어기기, 통신기기",전자부품,소기업,도시지역 / 녹지지역 / 자연녹지지역,학교용지,45.6,45.6,0,45.6, ,26429,기타 무선 통신장비 제조업,26429,10, ,1,"세종특별자치시 조치원읍 세종로 2639, 홍익대학교 산학협력관 309호",세종특별자치시 조치원읍 신암리 300번지 홍익대학교(조치원캠퍼스) 홍익대학교 산학협력관 309호,4.47302E+14
세종특별자치시, ,세종특별자치시,스프래쉬,개별입지, ,일반,해당없음,자가,19980407,19980930,등록변경,20091030, ,10,0,0,0,10,액체및기체여과기,기계부품,소기업,도시지역 / 녹지지역 / 자연녹지지역,공장용지,7812,943.52,342.73,1286.25, ,29174,기체 여과기 제조업 외 1 종,"29174, 29175",10, ,1,세종특별자치시 조치원읍 금이로 45,세종특별자치시 조치원읍 신안리 253-5번지,1.10111E+14
세종특별자치시, ,세종특별자치시,에이티디코리아,개별입지, ,일반, ,임대, ,20150717,신규등록,20150717,044-866-2287,1,0,0,0,1,"유체이송용펌프, AC및DC 드라이브","DC모터, 펌프헤드, 전자부품",소기업,도시지역 / 녹지지역 / 자연녹지지역,학교용지,0,45.6,0,45.6, ,29131,액체 펌프 제조업,29131,10, ,1,"세종특별자치시 조치원읍 세종로 2639, 산학협력관 308호 (홍익대학교(조치원캠퍼스))",세종특별자치시 조치원읍 신안리 300번지 홍익대학교(조치원캠퍼스) 산학협력관 308호,3.61102E+14
세종특별자치시, ,세종특별자치시,주식회사 세연에너지,개별입지, ,일반,일반건축물,임대, ,20120227,등록변경,20200629,044-865-8220,4,0,0,0,4,태양광 발전시스템,"태양전지, 인버터, 알루미늄, 형강",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,905,168,0,168, ,28111,전동기 및 발전기 제조업,28111,10, ,1,세종특별자치시 조치원읍 세종로 2716,세종특별자치시 조치원읍 신암리 207-5번지,4.47302E+14
세종특별자치시, ,세종특별자치시,주식회사 이머티리얼랩,개별입지, ,일반,일반건축물,임대, ,20201023,신규등록,20201023,044-862-9883,3,0,0,0,3,"신소재, 전자부품(방열 부품, 전자파 부품), 미세가공 고분자 부품","금속 판재, 유기 재료(고분자 재료, 탄소화합물)",소기업,도시지역 / 주거지역 / 제1종일반주거지역,학교용지,0,45.6,0,45.6, ,26299,그 외 기타 전자부품 제조업,26299,10,세종특별자치시 조치원읍 세종로 2639,1,세종특별자치시 조치원읍 세종로 2639 산학협력관 408호,세종특별자치시 조치원읍 신안리 300-0,3.61102E+14
세종특별자치시, ,세종특별자치시,주식회사 핸디팜,개별입지, ,일반,일반건축물,임대, ,20230310,신규등록,20230310,044-865-9796,1,0,0,0,1,돌리고,플라스틱,소기업,도시지역 / 녹지지역 / 자연녹지지역,학교용지,0,16.92,28.68,45.6, ,29210,농업 및 임업용 기계 제조업,29210,10, ,1,"세종특별자치시 조치원읍 세종로 2639, 홍익대학교 산학협력관 306호",세종특별자치시 조치원읍 신안리 300 홍익대학교세종캠퍼스 홍익대학교 산학협력관 306호,3.61102E+14
세종특별자치시, ,세종특별자치시,큐빅,개별입지, ,일반, ,임대, ,20210709,신규등록,20210709,044-903-4545,2,0,0,0,2,비닐하우스 전용 두더지 퇴치기,"ABS, 스테인레스 등",소기업,도시지역 / 녹지지역 / 자연녹지지역,학교용지,0,45,0,45, ,29210,농업 및 임업용 기계 제조업,29210,10, ,1,"세종특별자치시 조치원읍 세종로 2639, 산학협력관 409호",세종특별자치시 조치원읍 신안리 300 홍익대학교세종캠퍼스 산학협력관 409호,3.61102E+14
세종특별자치시, ,세종특별자치시,유영기계(주),개별입지, ,일반,해당없음,자가,19971007,19971128,등록변경,20130110,044-866-6354,4,0,0,0,4,농기계,"철판,사각판,단조물",소기업, / 관리지역 / 계획관리지역,공장용지,2846,825,330,1155, ,29210,농업 및 임업용 기계 제조업,29210,10, ,1,세종특별자치시 조치원읍 봉산로 243,세종특별자치시 조치원읍 봉산리 288-3번지,3.80122E+14
세종특별자치시, ,세종특별자치시,주식회사 이루어나눔,개별입지, ,일반,공장임대,임대, ,20200924,등록변경,20221108,044-867-5104,3,1,0,0,4,열화상 카메라 장치(조립 및 검수),전자기기 부품,소기업, / 현상변경허가 대상구역,대,160.9,71.49,18.15,89.64, ,26421,방송장비 제조업 외 1 종,"26421, 28511",10,세종특별자치시 조치원읍 봉산로 96-37,1,세종특별자치시 조치원읍 봉산로 96-37 1층,세종특별자치시 조치원읍 봉산리 196-0,000002020521183
세종특별자치시, ,세종특별자치시,(주)동방식품,개별입지, ,일반,공장임대,임대,19990521,20010619,등록변경,20110708,044-863-4010,5,4,0,0,9,"빙초산,물엿","옥수수,식초",소기업, / 관리지역 / 계획관리지역, ,2401.72,766.42,362.24,1128.66, ,10742,천연 및 혼합조제 조미료 제조업,10742,10, ,1,세종특별자치시 연기면 연기길 29,세종특별자치시 연기면 연기리 360번지,7.61106E+14
세종특별자치시, ,세종특별자치시,(주)신흥기계,개별입지, ,일반, ,임대, ,19980101,등록변경,20220622,044-865-4335,4,1,0,0,5,"하수처리장치 및 구성품, 크레인, 재활용품자동선별기","철판, 배관, 감속기, 모터 등",소기업, / 관리지역 / 계획관리지역,공장용지,396.6,330,66.6,396.6, ,29175,액체 여과기 제조업 외 2 종,"29169, 29175, 29299",10, ,1,"세종특별자치시 연기면 세종로 1782, (485번지)",세종특별자치시 연기면 연기리 485번지 (485번지),3.61115E+14
세종특별자치시, ,세종특별자치시,대원프라스틱,개별입지, ,일반, ,자가,20030512,20030523,완료신고,20030523,044-864-0942,5,1,0,0,6,일회용포장용기,PP,소기업, / 관리지역,공장용지,1732,730,185,915, ,22232,포장용 플라스틱 성형용기 제조업,22232,10, ,1,세종특별자치시 연기면 암천길 5,세종특별자치시 연기면 연기리 92-1번지,4.47302E+14
세종특별자치시, ,세종특별자치시,(주)태진스틸산업,계획입지,세종조치원일반산업단지,일반산업단지,공장임대,임대,20220926,20220927,완료신고,20221026,041-430-7031,15,0,0,0,15,"철탑, 철골","앵글, 빔, 파이프 등",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,0,1600,65,1665, ,25113,육상 금속 골조 구조재 제조업,25113,10, ,1,세종특별자치시 연기면 공단로 142,세종특별자치시 연기면 연기리 518,3.61102E+14
세종특별자치시, ,세종특별자치시,성공을만드는(주)파이프뱅크,계획입지,세종조치원일반산업단지,일반산업단지,분양,자가, ,20200330,등록변경,20200720,044-850-1043,76,7,0,0,83,"PE파이프(수도,가스,하수등),SHEET","폴리에틸렌, 펠트",중기업, / 도시지역 / 공업지역,공장용지,129827.8,22608.59,4885.07,27493.66, ,22211,"플라스틱 선, 봉, 관 및 호스 제조업 외 3 종","13992, 22211, 22212, 22213",10, ,1,세종특별자치시 연기면 공단로 130,세종특별자치시 연기면 연기리 519번지,1.10111E+14
세종특별자치시, ,세종특별자치시,효성중공업(주) 세종공장,계획입지,세종조치원일반산업단지,일반산업단지,분양,자가,19920626,19981203,등록변경,20220919,044-860-3213,5,0,0,0,5,"철탑,철구조물,용접기","파이프,앵글",소기업, / 도시지역 / 공업지역,공장용지,120548.4,18094.16,4188.3,22282.46, ,25113,육상 금속 골조 구조재 제조업 외 10 종,"25113, 25114, 27215, 27216, 28111, 28114, 28119, 28123, 28909, 31202, 33932",10, ,1,세종특별자치시 연기면 공단로 142,세종특별자치시 연기면 연기리 518번지,1.10111E+14
세종특별자치시, ,세종특별자치시,(사)대한문화체육교육협회 세종인쇄정보,개별입지, ,일반,공장임대,임대, ,20131127,등록변경,20231005,044-868-8878,7,8,0,0,15,인쇄물,종이,소기업, / 관리지역 / 계획관리지역,공장용지,0,197,0,197, ,18119,기타 인쇄업 외 1 종,"18113, 18119",10, ,1,"세종특별자치시 연기면 잣띠길 51, 2동",세종특별자치시 연기면 보통리 314-3번지 2동,3.61102E+14
세종특별자치시, ,세종특별자치시,(주)대창농산,개별입지, ,일반,공장임대,임대,19960727,19990702,완료신고,20180508,044-862-2653,5,25,1,5,36,단무지,무우,소기업, / 관리지역 / 계획관리지역, ,5970,1761.68,981.35,2743.03, ,10302,과실 및 그 외 채소 절임식품 제조업,10302,10, ,6,세종특별자치시 연기면 보통1길 115 외 5필지,세종특별자치시 연기면 보통리 15번지,4.70519E+14
세종특별자치시, ,세종특별자치시,만종출판,개별입지, ,일반, ,임대, ,20140214,등록변경,20150708,044-866-1877,2,2,0,0,4,"교재,보고서", ,소기업, / 관리지역 / 계획관리지역, ,197.43,197.43,0,197.43, ,18111,경 인쇄업 외 1 종,"18111, 18113",10, ,1,"세종특별자치시 연기면 공단로 184-28, 1동(C)",세종특별자치시 연기면 보통리 392-1번지 1동(C),3.61102E+14
세종특별자치시, ,세종특별자치시,미래기획,개별입지, ,일반, ,임대, ,20170120,등록변경,20200917,044-866-6331,2,1,0,0,3,국회 자료 및 관공서 보고서,잉크 및 제지,소기업, / 관리지역 / 계획관리지역,공장용지,0,192.9,64.3,257.2, ,18111,경 인쇄업 외 1 종,"18111, 18113",10,"세종특별자치시 반곡로 14 (반곡동, 수루배마을1단지)",1,"세종특별자치시 연기면 잣띠길 53, 1층",세종특별자치시 연기면 보통리 314-4번지 1층,3.61102E+14
세종특별자치시, ,세종특별자치시,베스트(주),개별입지, ,일반, ,임대, ,20220816,신규등록,20220816,0502-0212-7007,1,2,0,0,3,빌딩자동제어장치,"외함(속판), 모듈 차단기, 조명제어 릴레이, 단자대, TR 센서류 등",소기업, / 관리지역 / 계획관리지역,공장용지,0,34,0,34, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,1,"세종특별자치시 연기면 잣띠길 53, 1동 202호",세종특별자치시 연기면 보통리 314-4 1동 202호,3.61102E+14
세종특별자치시, ,세종특별자치시,삼정저장,개별입지, ,일반,해당없음,자가,20010604,19990702,등록변경,20091201,044-862-2655,1,0,0,0,1,절임무,"무,오이,소금",소기업, / 관리지역, ,6833,1753.57,110.16,1863.73, ,10301,김치류 제조업 외 1 종,"10301, 10302",10, ,1,세종특별자치시 연기면 보통1길 115,세종특별자치시 연기면 보통리 19번지,5.90409E+14
세종특별자치시, ,세종특별자치시,세일팜,개별입지, ,일반,공장임대,임대,20011022,20011210,등록변경,20171027,044-862-2655,0,7,0,0,7,"염적무, 절임채소","채소류, 무",소기업, / 관리지역 / 관리지역기타, ,3065,572.38,126.26,698.64, ,10302,과실 및 그 외 채소 절임식품 제조업,10302,10, ,2,세종특별자치시 연기면 보통리 17번지 외 1필지,세종특별자치시 연기면 보통리 17번지,4.47302E+14
세종특별자치시, ,세종특별자치시,신진기획,개별입지, ,일반, ,자가, ,20130228,등록변경,20200424,044-863-7887,1,3,0,0,4,인쇄물,종이,소기업, / 관리지역 / 계획관리지역,"공장용지, 공장용지",1198,184.71,0,184.71, ,18111,경 인쇄업 외 1 종,"18111, 18113",10, ,2,"세종특별자치시 잣띠길 51, (보통리 314-2)(1동) (연기면) 외 1필지",세종특별자치시 연기면 보통리 314-2번지 (보통리 314-2)(1동),3.61102E+14
세종특별자치시, ,세종특별자치시,에코디자인,개별입지, ,일반,공장임대,임대, ,20150102,등록변경,20201020,044-868-0054,25,20,0,0,45,인쇄물,"인쇄용 잉크, 인쇄용지",소기업, / 관리지역 / 계획관리지역,대,0,108,197.16,305.16, ,18119,기타 인쇄업 외 2 종,"18111, 18113, 18119",10, ,1,"세종특별자치시 연기면 공단로 184-28, 3동",세종특별자치시 연기면 보통리 392-52 3동,3.61102E+14
