시도명,시군구명,관리기관,회사명,공장구분,단지명,설립구분,입주형태,보유구분,최초승인일,최초등록일,등록구분,등록일,전화번호,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,생산품,원자재,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,업종명,업종코드,차수,법인주소,필지수,공장주소,공장주소_지번,공장관리번호
강원특별자치도,춘천시,강원특별자치도 춘천시,소양강도가,개별입지, ,일반,기타,자가,19731212,19731130,등록변경,20110616,033-243-2252,3,0,0,0,3,탁주,소맥분,소기업, / 도시지역 / 주거지역,대,651,256.37,43.7,300.07, ,11111,탁주 및 약주 제조업,11111,10, ,1,강원특별자치도 춘천시 신북읍 율문길 65-5,강원특별자치도 춘천시 신북읍 율문리 553-13번지 ,400621100941800
강원특별자치도,춘천시,강원특별자치도 춘천시,오케이냉열,개별입지, ,창업,기타,자가, ,20220127,신규등록,20220127,033-243-6811,1,0,0,0,1,저온저장고,"철강, 냉동판넬, 동관",소기업,도시지역 / 녹지지역 / 자연녹지지역,공장용지,515,76.44,19.6,96.04, ,29171,산업용 냉장 및 냉동 장비 제조업,29171,10, ,1,강원특별자치도 춘천시 신북읍 사랑말길 64,강원특별자치도 춘천시 신북읍 율문리 515-7,421102022776732
강원특별자치도,춘천시,강원특별자치도 춘천시,유비트론(주),개별입지, ,일반,공장임대,임대, ,20160111,등록변경,20160526,031-386-3140,8,2,0,0,10,"보안용 카메라, 영상감시장치, LED전광판","카메라모듈, 하우징",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,1038.25,558.79,479.46,1038.25, ,26329,기타 주변기기 제조업 외 5 종,"26211, 26329, 26421, 26511, 26519, 28423",10, ,1,"강원특별자치도 춘천시 신북읍 신북로 61-14, 강원테크노파크 춘천벤처2공장 204, 205호","강원특별자치도 춘천시 신북읍 율문리 942번지 강원테크노파크 춘천벤처2공장 204, 205호",421102016348135
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 비네이처바이오랩,개별입지, ,창업,분양,임대, ,20220801,신규등록,20220801,033-2575-908,3,2,0,0,5,천연물을 이용한 입상차류,"당귀분말, 도라지분말, 지황분말 외 다수",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,434.72,217,217.72,434.72, ,10792,차류 가공업,10792,10, ,1,"강원특별자치도 춘천시 신북읍 신북로 61-14, 강원테크노파크 벤쳐2공장 101호",강원특별자치도 춘천시 신북읍 율문리 942 강원테크노파크 벤쳐2공장 101호,421102022887897
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 우주푸드빌,개별입지, ,창업,분양,자가, ,20230315,신규등록,20230315, ,3,3,0,0,6,"순살춘천닭갈비, 역전닭갈비, 홍익쭈꾸미","닭갈비, 쭈꾸미",소기업,도시지역 / 녹지지역 / 자연녹지지역,답,3305,296,157.31,453.31, ,10121,가금류 가공 및 저장 처리업,10121,10, ,1,강원특별자치도 춘천시 신북읍 사랑말2길 55-16,강원특별자치도 춘천시 신북읍 율문리 328,421102023985725
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 지원바이오,개별입지, ,창업,일반건축물,임대, ,20210728,신규등록,20210728,070-4964-3737,4,2,0,0,6,공기압축기 및 미용관리품,"플라스틱사출품, 포장재",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,261.3,117.6,143.7,261.3, ,29132,기체 펌프 및 압축기 제조업,29132,10, ,1,"강원특별자치도 춘천시 신북읍 신북로 61-14, 강원테크노파크 춘천벤처2공장 203호",강원특별자치도 춘천시 신북읍 율문리 942 강원테크노파크 춘천벤처2공장 203호,421102021675004
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사바이오닉스,개별입지, ,일반, ,임대, ,20190627,신규등록,20190627,033-255-9041,9,1,0,0,10,"환자감시장치, 분만감시장치, 심전계","LCD MODULE, BOARD ASS'Y, PRINTER MODULE, ECG CABLE, SPO2 PROBE",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,783.22,348.5,434.72,783.22, ,27111,방사선 장치 제조업 외 1 종,"27111, 27112",10, ,0,"강원특별자치도 춘천시 신북읍 신북로 61-14, 춘천벤처 2공장 103호, 201호","강원특별자치도 춘천시 신북읍 율문리 942번지 춘천벤처 2공장 103호, 201호",421102019442619
강원특별자치도,춘천시,강원특별자치도 춘천시,화인코(주),개별입지, ,일반,공장임대,임대,20110308,20110315,완료신고,20110315,033-241-2307,6,2,0,0,8,화장품,"아가리쿠스버섯,실크,스테아릭애씨드",소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,932.82,648,284.82,932.82, ,20423,화장품 제조업 외 2 종,"10797, 10799, 20423",10, ,1,"강원특별자치도 춘천시 신북읍 신북로 61-20, 강원테크노파크 생물산업단지 내201호",강원특별자치도 춘천시 신북읍 율문리 941 번지 강원테크노파크 생물산업단지 내201호,421102011225811
강원특별자치도,춘천시,강원특별자치도 춘천시,휴젤(주),개별입지, ,일반, ,임대, ,20070411,등록변경,20120510,033-255-3882,31,21,0,0,52,보톨리눔 톡신 A형,"Casein Digests, Yest Extracts",중기업,도시지역 / 공업지역 / 일반공업지역,"공장용지, 공장용지",1739.5,501.9,1237.6,1739.5, ,21102,생물학적 제제 제조업,21102,10, ,1,"강원특별자치도 춘천시 신북읍 신북로 61-20, 강원테크노파크",강원특별자치도 춘천시 신북읍 율문리 941번지 춘천벤처공장 강원테크노파크,421102007133530
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)에코드림농업회사법인,개별입지, ,일반, ,임대, ,20110705,등록변경,20171023,033-241-6448,4,0,0,0,4,"4종복합비료,미량요서복합비료","비료,천연물질,미생물",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,100,28.5,71.5,100, ,21102,생물학적 제제 제조업 외 5 종,"10801, 10802, 20311, 20312, 20313, 21102",10, ,1,강원특별자치도 춘천시 신북읍 배후령길 81-10,강원특별자치도 춘천시 신북읍 천전리 312-1번지,421102011235375
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)에코시스템,개별입지, ,일반, ,자가, ,20180724,신규등록,20180724,033-263-1334,0,0,0,0,0,이유자돈액상급이시스템, ,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,1147,260,0,260, ,29210,농업 및 임업용 기계 제조업,29210,10, ,1,강원특별자치도 춘천시 신북읍 배후령길 60-3,강원특별자치도 춘천시 신북읍 천전리 163번지,421102018416547
강원특별자치도,춘천시,강원특별자치도 춘천시,이레가구,개별입지, ,일반, ,임대, ,20200225,신규등록,20200225,033-243-2202,3,2,0,0,5,주방용목재가구, ,소기업,도시지역 / 녹지지역 / 자연녹지지역,잡종지,331,171,0,171, ,32021,주방용 및 음식점용 목재가구 제조업,32021,10, ,0,강원특별자치도 춘천시 신북읍 맥국2길 62,강원특별자치도 춘천시 신북읍 천전리 323-1번지,421102020464080
강원특별자치도,춘천시,강원특별자치도 춘천시,협동조합비앤비(B&B),개별입지, ,일반,일반건축물,임대, ,20150226,신규등록,20150226,033-241-9686,0,2,0,0,2,천연비누, ,소기업,도시지역 / 녹지지역 / 자연녹지지역,학교용지,0,12.4,11,23.4, ,20422,"치약, 비누 및 기타 세제 제조업",20422,10, ,1,"강원특별자치도 춘천시 강원대학길 1, 보듬관 502호 (효자동, 강원대학교)",강원특별자치도 춘천시 효자동 192-1번지 강원대학교 보듬관 502호,421102015325272
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)에이원테크,개별입지, ,창업,기타,자가,20121128,20161220,완료신고,20161220,033-242-7881,7,1,0,0,8,산업용가스,"산소,아세틸렌",소기업,도시지역 / 녹지지역 / 자연녹지지역,공장용지,1144,170,115.2,285.2, ,20121,산업용 가스 제조업,20121,10, ,1,강원특별자치도 춘천시 신북읍 배후령길 215,강원특별자치도 춘천시 신북읍 유포리 산 18-5번지,421102012269925
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)한일디에프,개별입지, ,창업,기타,자가, ,20220321,신규등록,20220321,033-262-6543,3,0,0,0,3,"사물함, 캐비닛, 신발장, 장롱, 건축물패널 등",목재,소기업,도시지역 / 녹지지역 / 자연녹지지역,전,2442,495.49,0,495.49, ,32021,주방용 및 음식점용 목재가구 제조업 외 3 종,"16229, 32021, 32029, 32099",10, ,1,강원특별자치도 춘천시 신북읍 문정3길 29,강원특별자치도 춘천시 신북읍 유포리 945-1,421102022804309
강원특별자치도,춘천시,강원특별자치도 춘천시,(사)한국지체장애인협회춘천시장애인근로사업장,개별입지, ,일반,공장임대,임대, ,20040115,등록변경,20230309,033-242-3526,36,13,0,0,49,"신문용지, 복사용지, 화장지, 보건용 마스크",원단,소기업,도시지역 / 녹지지역 / 자연녹지지역,공장용지,6075,865.01,289.2,1154.21, ,17901,문구용 종이제품 제조업 외 2 종,"13229, 17901, 17902",10, ,1,강원특별자치도 춘천시 신북읍 아침못길 145 (신북읍),강원특별자치도 춘천시 신북읍 산천리 1번지,421102004069929
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)매일봄,개별입지, ,창업, ,자가,20190308,20191217,완료신고,20191217,033-241-9970,1,1,0,0,2,"감자 옹심이, 감자떡", ,소기업,도시지역 / 녹지지역 / 생산녹지지역,전,1875,319,278.4,597.4, ,10711,떡류 제조업,10711,10, ,1,강원특별자치도 춘천시 신북읍 산천리 326-1번지,강원특별자치도 춘천시 신북읍 산천리 326-1번지,421102019432765
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)소양강푸드,개별입지, ,일반,일반건축물,임대, ,20170105,신규등록,20170105,033-242-2774,2,1,0,0,3,빵, ,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,0,86.4,93.15,179.55, ,10712,빵류 제조업,10712,10, ,0,"강원특별자치도 춘천시 신북읍 신북로 260, 가동 1층",강원특별자치도 춘천시 신북읍 산천리 343-1번지 가동 1층,421102017374567
강원특별자치도,춘천시,강원특별자치도 춘천시,강원도농업기술원농산물이용시험장,개별입지, ,일반,해당없음,자가,20021029,20021105,완료신고,20021105,033-243-1822,2,3,0,0,5,농산물가공식품,농산물,소기업,도시지역 / 녹지지역 / 자연녹지지역,공장용지,568.36,732.16,71.5,803.66, ,10309,기타 과실ㆍ채소 가공 및 저장 처리업 외 5 종,"10309, 10613, 10619, 10730, 10792, 11209",10, ,1,강원특별자치도 춘천시 신북읍 신북로 386-2,강원특별자치도 춘천시 신북읍 산천리 727번지,421102002045127
강원특별자치도,춘천시,강원특별자치도 춘천시,산천애아삭소리사과애플즙,개별입지, ,일반,공장임대,임대, ,20231108,신규등록,20231108,033-251-4412,1,0,0,0,1,사과즙,사과,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,938,175.99,8.25,184.24, ,10309,기타 과실ㆍ채소 가공 및 저장 처리업 외 1 종,"10309, 11209",10, ,1,강원특별자치도 춘천시 신북읍 신북로 362,강원특별자치도 춘천시 신북읍 산천리 637-6,511102023081564
강원특별자치도,춘천시,강원특별자치도 춘천시,신북농업협동조합,개별입지, ,일반,기타,자가,20200819,20210126,완료신고,20210126,033-243-9700,5,0,0,0,5,쌀,벼,소기업,도시지역 / 녹지지역 / 생산녹지지역,"잡종지, 잡종지, 잡종지",3581,619.36,200.91,820.27, ,10611,곡물 도정업,10611,10,강원특별자치도 춘천시 신북읍 율문길 71,3, ,강원특별자치도 춘천시 신북읍 산천리 1065-1,421102020512715
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 씨엔에스테크,개별입지, ,일반,분양,자가, ,20200331,등록변경,20230514,033-255-2318,6,5,0,0,11,"소담 춘천 닭갈비, 쭈꾸미, 불닭발, 떡갈비, 도시락 제품군","국산 정육, 수입 수산물, 국산 돈육",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,2643,1196.5,198,1394.5, ,10129,육류 기타 가공 및 저장처리업 (가금류 제외) 외 1 종,"10129, 10213",10, ,1,강원특별자치도 춘천시 신북읍 은고개길 5,강원특별자치도 춘천시 신북읍 지내리 39-11,421102020467480
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)농업 회사법인 하루에한모,개별입지, ,창업,기타,자가,20200226,20210427,완료신고,20210427,033-263-0034,8,2,0,0,10,콩가공식품,대두,소기업,도시지역 / 녹지지역 / 생산녹지지역,답,4251,695.16,563.47,1258.63, ,10794,두부 및 유사식품 제조업,10794,10, ,1,강원특별자치도 춘천시 동면 지내리 944번지 외 1필지,강원특별자치도 춘천시 동면 지내리 944번지 외 1필지,421102020464147
강원특별자치도,춘천시,강원특별자치도 춘천시,가람ENG,개별입지, ,일반,기타,자가, ,20180917,신규등록,20180917,033-242-5303,23,4,0,0,27,자동제어 장치, ,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,1656,36,36,72, ,28123,배전반 및 전기 자동제어반 제조업,28123,10, ,0,강원특별자치도 춘천시 동면 가산로 58-27,강원특별자치도 춘천시 동면 지내리 169번지,421102018420403
강원특별자치도,춘천시,강원특별자치도 춘천시,가람이엔지 주식회사,개별입지, ,일반,기타,자가, ,20210510,신규등록,20210510,ARS-1577-7411,38,5,0,0,43,태양광발전장치,태양광모듈 외,소기업,도시지역 / 녹지지역 / 자연녹지지역,전,695,171.25,25.95,197.2, ,28111,전동기 및 발전기 제조업 외 5 종,"26295, 28111, 28114, 28119, 28123, 28422",10, ,1,강원특별자치도 춘천시 동면 가산로 58-29,강원특별자치도 춘천시 동면 지내리 169-18,421102021630661
강원특별자치도,춘천시,강원특별자치도 춘천시,뫼바우식품,개별입지, ,일반,해당없음,자가, ,20100727,신규등록,20100727,033-242-0808,1,2,0,0,3,"면류,조미식품,닭갈비","메밀,밀가루,양파,고추가루등",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,1342,251,98.4,349.4, ,10730,"면류, 마카로니 및 유사식품 제조업 외 3 종","10121, 10613, 10730, 10742",10, ,1,강원특별자치도 춘천시 동면 금옥길 44-5,강원특별자치도 춘천시 동면 지내리 73-1번지,421102010211220
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 춘천제분,개별입지, ,일반,해당없음,자가,19921125,19941223,등록변경,20190104,033-242-4388,3,1,0,0,4,메밀가루,메밀,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,2165,372.24,55.44,427.68, ,10612,곡물 제분업,10612,10, ,1,강원특별자치도 춘천시 동면 지내길 98,강원특별자치도 춘천시 동면 지내리 560번지,521111131841100
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)교성,개별입지, ,창업,기타,자가, ,20151117,등록변경,20190124,033-255-7650,6,2,0,0,8,"간판,현수막,상패","원단,철재",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,1058,363,0,363, ,33910,간판 및 광고물 제조업 외 6 종,"17124, 18111, 18119, 25119, 25995, 25999, 33910",10, ,1,강원특별자치도 춘천시 동면 춘천순환로 387,강원특별자치도 춘천시 동면 만천리 549-2번지,421102015344655
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)백만,개별입지, ,일반, ,임대, ,20140214,등록변경,20140310,033-264-4002,5,0,0,0,5,미끄럼방지포장재,"유성아크릴수지,경화촉진제,가소재,충진제",소기업, / 관리지역 / 관리지역기타,답,58.82,58.82,0,58.82, ,23999,그 외 기타 분류 안된 비금속 광물제품 제조업 외 4 종,"19229, 23321, 23991, 23995, 23999",10, ,1,강원특별자치도 춘천시 동면 순환대로 1047,강원특별자치도 춘천시 동면 만천리 255-3번지,421102014299260
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)예건플랜,개별입지, ,일반,일반건축물,임대, ,20200708,신규등록,20200708,033-264-1657,2,1,0,0,3,비내화 모르타르,시멘트,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,0,52.28,0,52.28, ,23321,비내화 모르타르 제조업,23321,10,강원특별자치도 춘천시 동면 춘천순환로 340-12,1,강원특별자치도 춘천시 동면 춘천순환로 340-12 1층1호,강원특별자치도 춘천시 동면 만천리 524-34,421102020496199
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)한국푸드시스템,개별입지, ,일반, ,자가, ,20200311,신규등록,20200311,033-252-6999,16,6,0,0,22,"돼지고기포장육, 쇠고기포장육","돼지고기, 쇠고기",소기업,도시지역 / 주거지역 / 제2종일반주거지역,대,4470,312.45,877.26,1189.71, ,10122,육류 포장육 및 냉동육 가공업 (가금류 제외),10122,10, ,1,강원특별자치도 춘천시 동면 만천로 68 (한국푸드시스템(주)),강원특별자치도 춘천시 동면 만천리 619-1번지 한국푸드시스템(주),421102020465469
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)한성정보시스템,개별입지, ,창업,일반건축물,임대, ,20160118,등록변경,20220111,033-264-4137,9,4,0,0,13,메모리,"프로세서, 메모리 등",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,0,40,71,111, ,26321,기억장치 제조업 외 1 종,"26310, 26321",10, ,1,"강원특별자치도 춘천시 동면 도토골길 23, 202호",강원특별자치도 춘천시 동면 만천리 413-2번지 202호,421102016348664
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)현진,개별입지, ,일반, ,자가, ,20200515,등록변경,20200515,033-255-1893,19,23,11,0,53,"가금도축, 닭고기", ,중기업,도시지역 / 녹지지역 / 자연녹지지역,잡종지,62987,6582.84,951.34,7534.18, ,10111,육류 도축업(가금류 제외) 외 1 종,"10111, 10112",10, ,1,강원특별자치도 춘천시 동면 만천양지길 147,강원특별자치도 춘천시 동면 만천리 330-34번지,421102020471174
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)현진,개별입지, ,일반, ,자가,20110415,20110422,완료신고,20160422,033-255-1893,19,23,11,0,53,가금도축, ,중기업,도시지역 / 녹지지역 / 자연녹지지역,잡종지,29429,208.3,969.73,1178.03, ,10111,육류 도축업(가금류 제외) 외 1 종,"10111, 10112",10, ,1,강원특별자치도 춘천시 동면 만천양지길 147,강원특별자치도 춘천시 동면 만천리 330-34번지,421102011228733
강원특별자치도,춘천시,강원특별자치도 춘천시,그린파워,개별입지, ,일반, ,자가, ,20140226,신규등록,20140226,033-264-7763,4,5,0,0,9,"누전/배선차단기,의료기기 부품","IC,PCB,RESIST",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,298.5,245.4,53.1,298.5, ,28119,기타 전기 변환장치 제조업 외 4 종,"28114, 28119, 28421, 28422, 28429",10, ,1,강원특별자치도 춘천시 동면 도토골길 19,강원특별자치도 춘천시 동면 만천리 413-4번지,421102014300086
강원특별자치도,춘천시,강원특별자치도 춘천시,네오뮤즈,개별입지, ,일반,기타,자가, ,20150309,신규등록,20150309,033-262-0018,3,1,0,0,4,"인쇄물, 현수막, 실사출력, 기념패", ,소기업,도시지역 / 주거지역 / 제1종일반주거지역,대,0,95,94,189, ,18112,스크린 인쇄업 외 3 종,"18112, 18113, 18119, 18122",10, ,1,강원특별자치도 춘천시 동면 만천로143번길 32,강원특별자치도 춘천시 동면 만천리 893-11번지,421102015326012
강원특별자치도,춘천시,강원특별자치도 춘천시,다몬전기조명(주),개별입지, ,일반,일반건축물,임대, ,20150909,등록변경,20200527,033-264-7763,1,8,0,0,9,누전차단기,"케이블, 단자",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,715.2,245.4,53.1,298.5, ,28121,"전기회로 개폐, 보호장치 제조업 외 1 종","28121, 28122",10, ,1,강원특별자치도 춘천시 동면 도토골길 19,강원특별자치도 춘천시 동면 만천리 413-4번지,421102015339959
강원특별자치도,춘천시,강원특별자치도 춘천시,다미그린물탱크,개별입지, ,일반,해당없음,자가,20060516,20060518,등록변경,20160928,033-256-1700,2,1,0,0,3,"물탱크(SMC,FRP)","스텐철판,FRP",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,486.78,78.08,0,78.08, ,25991,금속 캔 및 기타 포장용기 제조업 외 1 종,"22222, 25991",10, ,1,강원특별자치도 춘천시 동면 소당골길 80,강원특별자치도 춘천시 동면 만천리 388-8번지,421102006107419
강원특별자치도,춘천시,강원특별자치도 춘천시,다인,개별입지, ,일반,양수도,자가, ,20160908,신규등록,20160908,033-243-7881,3,1,0,0,4,간판,목재,소기업,도시지역 / 녹지지역 / 자연녹지지역,공장용지,2023,180,132.8,312.8, ,33910,간판 및 광고물 제조업,33910,10, ,1,강원특별자치도 춘천시 동면 금베이길 76,강원특별자치도 춘천시 동면 만천리 127번지,421102016365715
강원특별자치도,춘천시,강원특별자치도 춘천시,린나이춘천종합상사,개별입지, ,일반,기타,자가, ,20170215,신규등록,20170215,033-243-4248,7,0,0,0,7,주방가구 외,주방가구 외,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,1781,353.63,0,353.63, ,32021,주방용 및 음식점용 목재가구 제조업 외 1 종,"32021, 32029",10, ,1,강원특별자치도 춘천시 동면 춘천순환로 358,강원특별자치도 춘천시 동면 만천리 528-1번지,421102017377263
강원특별자치도,춘천시,강원특별자치도 춘천시,영공금속,개별입지, ,일반,일반건축물,임대, ,20230713,등록변경,20231019, ,4,0,0,0,4,판넬 부자재,철판,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,1186,198,57.24,255.24, ,25112,구조용 금속 판제품 및 공작물 제조업,25112,10, ,1,강원특별자치도 춘천시 동면 춘천순환로 319,강원특별자치도 춘천시 동면 만천리 525-48,511102023035182
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 교성,개별입지, ,일반,공장임대,자가, ,20220726,등록변경,20230629,033-255-7650,4,4,0,0,8,"간판, 안내판, 철구조물, 인쇄, 현수막 등",간판 및 안내판에 필요한 인쇄물 및  철재 각파이프 등,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,198,198,0,198, ,33910,간판 및 광고물 제조업 외 7 종,"17124, 18111, 18119, 25119, 25995, 25999, 28423, 33910",10, ,1,강원특별자치도 춘천시 동면 만천로143번길 109,강원특별자치도 춘천시 동면 만천리 549-11,421102022884157
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 녹슨,개별입지, ,일반,일반건축물,임대, ,20200629,신규등록,20200629,033-261-2818,2,1,0,0,3,철구조물 등,파이프 및 기타 철자재 ,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,0,145,53,198, ,25999,그 외 기타 분류 안된 금속 가공 제품 제조업,25999,10,강원특별자치도 춘천시 동내면 학곡서3길 117-3,1,강원특별자치도 춘천시 동면 순환대로 1038 바동,강원특별자치도 춘천시 동면 만천리 251-11,421102020491399
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 엘피스메디칼,개별입지, ,일반,양수도,자가, ,20230302,신규등록,20230302,033-262-0340,4,2,0,0,6,"의료기기, 의료기기",의료기기 기초 자재,소기업,도시지역 / 녹지지역 / 자연녹지지역,전,1091,198.1,0,198.1, ,27199,그 외 기타 의료용 기기 제조업 외 1 종,"27199, 28422",10, ,1,강원특별자치도 춘천시 동면 금베이길 95-31,강원특별자치도 춘천시 동면 만천리 1-9,421102023981659
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 이안,개별입지, ,일반, ,자가, ,20190924,신규등록,20190924,033-252-5420,4,1,0,0,5,"샷시, 유리",pvc샷시 프로파일,소기업,도시지역 / 녹지지역 / 자연녹지지역,임야,2093,329.72,147,476.72, ,22223,플라스틱 창호 제조업,22223,10, ,1,강원특별자치도 춘천시 동면 도일길 74,강원특별자치도 춘천시 동면 만천리 666-1번지,421102019452173
강원특별자치도,춘천시,강원특별자치도 춘천시,주식회사 청광세라믹,개별입지, ,일반,기타,자가, ,20210111,등록변경,20210122,033-241-3721,2,0,0,0,2,벽체 건식타일,타일,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,6220,495.36,164.16,659.52, ,25112,구조용 금속 판제품 및 공작물 제조업 외 2 종,"22229, 23232, 25112",10,강원특별자치도 춘천시 동면 후만로 148,1,강원특별자치도 춘천시 동면 후만로 148,강원특별자치도 춘천시 동면 만천리 902-1,421102021564025
강원특별자치도,춘천시,강원특별자치도 춘천시,춘천 종합 건설기계,개별입지, ,일반, ,자가, ,20200331,신규등록,20200331,033-263-5166,2,1,0,0,3,"적재함, 버켓등 건설기계부품, 건설중장비, 자동덮게","철판, 각관, 환봉, 유압실린더, 용접봉, 철판",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,1495,196,205.81,401.81, ,29241,건설 및 채광용 기계장비 제조업,29241,10, ,0,강원특별자치도 춘천시 동면 금촌로 300,강원특별자치도 춘천시 동면 만천리 243번지,421102020467527
강원특별자치도,춘천시,강원특별자치도 춘천시,태양싱크,개별입지, ,일반,해당없음,자가,19921210,19941130,완료신고,19941130,033-256-3759,3,0,0,0,3,씽크대,"목재,알루미늄",소기업,도시지역 / 녹지지역 / 자연녹지지역,대,660,120,74.88,194.88, ,16291,목재 도구 및 주방용 나무제품 제조업,16291,10, ,1,강원특별자치도 춘천시 동면 만천양지길 9,강원특별자치도 춘천시 동면 만천리 779-4번지,590210132701300
강원특별자치도,춘천시,강원특별자치도 춘천시,황소국수,개별입지, ,창업, ,자가,20200428,20210304,완료신고,20210304,033-257-1245,4,0,0,0,4,황소표국수,밀가루,소기업,도시지역 / 녹지지역 / 자연녹지지역,전,1742,341.94,341.94,683.88, ,10730,"면류, 마카로니 및 유사식품 제조업",10730,10, ,1,강원특별자치도 춘천시 동면 만천리 538-5번지,강원특별자치도 춘천시 동면 만천리 538-5번지,421102020469916
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)국보이엔씨,개별입지, ,일반,일반건축물,임대, ,20180501,신규등록,20180501,033-241-2575,3,1,0,0,4,창호, ,소기업,도시지역 / 주거지역 / 제2종일반주거지역,공장용지,1474,486.81,0,486.81, ,22223,플라스틱 창호 제조업 외 1 종,"22223, 25111",10, ,0,강원특별자치도 춘천시 동면 공단로70번길 20-10,강원특별자치도 춘천시 동면 장학리 850-3번지,421102018409861
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)나노통신기술,개별입지, ,일반,공장임대,임대, ,20160111,신규등록,20160111,033-256-5414,10,2,0,0,12,CCTV, ,소기업,도시지역 / 녹지지역 / 자연녹지지역,공장용지,1084,300,784,1084, ,26421,방송장비 제조업 외 2 종,"26421, 27215, 28111",10, ,1,강원특별자치도 춘천시 동면 소양강로 398,강원특별자치도 춘천시 동면 장학리 425-3번지,421102016348131
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)단천옥,개별입지, ,일반, ,임대, ,20131209,등록변경,20141002,033-255-1100,5,1,0,0,6,"한방 화장품,건강보조식품",한약재,소기업,도시지역 / 녹지지역 / 자연녹지지역,대,124.8,124.8,0,124.8, ,20423,화장품 제조업 외 1 종,"10796, 20423",10, ,0,강원특별자치도 춘천시 동면 춘천순환로 865,강원특별자치도 춘천시 동면 장학리 477번지,421102013294936
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)동광산업,개별입지, ,일반,해당없음,자가,20020718,20020718,등록변경,20141107,033-251-8707,3,1,0,0,4,사료,깻묵등,소기업,도시지역 / 녹지지역 / 자연녹지지역,잡종지,1168,195.84,0,195.84, ,10801,배합 사료 제조업 외 1 종,"10801, 10802",10, ,1,강원특별자치도 춘천시 동면 하일길 151-1,강원특별자치도 춘천시 동면 장학리 708-1번지,421102002038113
강원특별자치도,춘천시,강원특별자치도 춘천시,(주)소프트하우스코리아,개별입지, ,일반,일반건축물,임대, ,20180509,신규등록,20180509, ,4,6,0,0,10,인쇄물, ,소기업,도시지역 / 공업지역 / 일반공업지역,공장용지,0,299.52,0,299.52, ,18111,경 인쇄업,18111,10, ,1,"강원특별자치도 춘천시 동면 소양강로 76, 2층",강원특별자치도 춘천시 동면 장학리 791-151번지 2층,421102018410558
